EpochSecTime,JD0,JD1,PosX,PosY,PosZ,VelX,VelY,VelZ,OrbEl_SMA,OrbEl_Eccentricity,OrbEl_Inclination,OrbEl_RAAN,OrbEl_ArgOfPerigee,OrbEl_MeanAnomaly,OrbEl_TrueAnomaly,Access,Azimuth,Elevation,Latitude(deg),Longitude(deg),
44760,2453372.50000,76761.00000,-988.90180,-4276.31630,-5414.90732,7.47982,-0.85515,-0.68783,6966.36798,0.00064,0.89816,6.24219,0.98354,3.61256,3.61198,0,147.0,-77.6,-51.2,-165.3,
44780,2453372.50000,76781.00000,-839.08489,-4292.41416,-5427.38823,7.50128,-0.75457,-0.56021,6966.31470,0.00064,0.89816,6.24215,1.02275,3.59504,3.59448,0,149.4,-78.0,-51.3,-163.4,
44800,2453372.50000,76801.00000,-688.87405,-4306.49686,-5437.31413,7.51922,-0.65364,-0.43234,6966.27234,0.00064,0.89816,6.24212,1.06159,3.57789,3.57735,0,151.9,-78.4,-51.4,-161.5,
44820,2453372.50000,76821.00000,-538.33981,-4318.55778,-5444.68034,7.53362,-0.55240,-0.30426,6966.24097,0.00063,0.89815,6.24208,1.10011,3.56106,3.56055,0,154.6,-78.7,-51.5,-159.6,
44840,2453372.50000,76841.00000,-387.55282,-4328.59124,-5449.48338,7.54449,-0.45090,-0.17603,6966.22059,0.00062,0.89815,6.24204,1.13834,3.54452,3.54403,0,157.5,-79.0,-51.6,-157.7,
44860,2453372.50000,76861.00000,-236.58388,-4336.59251,-5451.72096,7.55181,-0.34919,-0.04772,6966.21122,0.00061,0.89815,6.24201,1.17636,3.52819,3.52773,0,160.4,-79.3,-51.6,-155.8,
44880,2453372.50000,76881.00000,-85.50386,-4342.55781,-5451.39199,7.55560,-0.24731,0.08061,6966.21287,0.00060,0.89815,6.24197,1.21419,3.51205,3.51161,0,163.6,-79.6,-51.6,-153.9,
44900,2453372.50000,76901.00000,65.61631,-4346.48430,-5448.49661,7.55583,-0.14532,0.20891,6966.22548,0.00059,0.89815,6.24193,1.25191,3.49603,3.49561,0,166.8,-79.8,-51.6,-152.0,
44920,2453372.50000,76921.00000,216.70568,-4348.37009,-5443.03612,7.55252,-0.04325,0.33712,6966.24902,0.00058,0.89815,6.24190,1.28956,3.48007,3.47968,0,170.2,-80.0,-51.5,-150.1,
44940,2453372.50000,76941.00000,367.69330,-4348.21427,-5435.01303,7.54566,0.05884,0.46516,6966.28342,0.00057,0.89816,6.24186,1.32720,3.46411,3.46375,0,173.8,-80.2,-51.4,-148.2,
44960,2453372.50000,76961.00000,518.50828,-4346.01684,-5424.43107,7.53525,0.16090,0.59299,6966.32862,0.00056,0.89816,6.24182,1.36491,3.44809,3.44776,0,177.4,-80.3,-51.3,-146.3,
44980,2453372.50000,76981.00000,669.07981,-4341.77878,-5411.29515,7.52131,0.26289,0.72055,6966.38452,0.00054,0.89816,6.24179,1.40276,3.43193,3.43162,0,181.1,-80.4,-51.1,-144.4,
45000,2453372.50000,77001.00000,819.33717,-4335.50202,-5395.61137,7.50384,0.36476,0.84777,6966.45104,0.00053,0.89817,6.24175,1.44083,3.41555,3.41527,0,184.9,-80.5,-50.9,-142.6,
45020,2453372.50000,77021.00000,969.20980,-4327.18944,-5377.38704,7.48284,0.46647,0.97459,6966.52806,0.00051,0.89817,6.24171,1.47922,3.39886,3.39860,0,188.7,-80.5,-50.7,-140.7,
45040,2453372.50000,77041.00000,1118.62730,-4316.84486,-5356.63065,7.45833,0.56795,1.10096,6966.61547,0.00049,0.89818,6.24168,1.51802,3.38174,3.38151,0,192.5,-80.5,-50.4,-138.9,
45060,2453372.50000,77061.00000,1267.51949,-4304.47305,-5333.35187,7.43031,0.66918,1.22682,6966.71313,0.00047,0.89818,6.24164,1.55738,3.36408,3.36387,0,196.3,-80.4,-50.1,-137.1,
45080,2453372.50000,77081.00000,1415.81642,-4290.07975,-5307.56155,7.39880,0.77010,1.35211,6966.82088,0.00045,0.89819,6.24161,1.59744,3.34571,3.34553,0,200.1,-80.4,-49.8,-135.3,
45100,2453372.50000,77101.00000,1563.44843,-4273.67162,-5279.27174,7.36382,0.87065,1.47676,6966.93852,0.00043,0.89819,6.24157,1.63839,3.32646,3.32630,0,203.7,-80.2,-49.4,-133.6,
45120,2453372.50000,77121.00000,1710.34614,-4255.25626,-5248.49564,7.32538,0.97081,1.60073,6967.06583,0.00041,0.89820,6.24154,1.68045,3.30609,3.30595,0,207.3,-80.1,-49.0,-131.9,
45140,2453372.50000,77141.00000,1856.44051,-4234.84223,-5215.24761,7.28349,1.07051,1.72395,6967.20256,0.00039,0.89821,6.24150,1.72392,3.28431,3.28420,0,210.8,-79.9,-48.6,-130.2,
45160,2453372.50000,77161.00000,2001.66289,-4212.43901,-5179.54319,7.23818,1.16972,1.84636,6967.34839,0.00036,0.89822,6.24147,1.76919,3.26073,3.26064,0,214.1,-79.7,-48.2,-128.5,
45180,2453372.50000,77181.00000,2145.94500,-4188.05700,-5141.39906,7.18947,1.26838,1.96791,6967.50302,0.00034,0.89823,6.24144,1.81676,3.23485,3.23479,0,217.3,-79.4,-47.7,-126.9,
45200,2453372.50000,77201.00000,2289.21902,-4161.70755,-5100.83304,7.13737,1.36646,2.08854,6967.66613,0.00031,0.89824,6.24141,1.86732,3.20599,3.20595,0,220.3,-79.1,-47.2,-125.3,
45220,2453372.50000,77221.00000,2431.41756,-4133.40292,-5057.86410,7.08192,1.46390,2.20819,6967.83739,0.00029,0.89825,6.24137,1.92181,3.17319,3.17317,0,223.2,-78.8,-46.7,-123.7,
45240,2453372.50000,77241.00000,2572.47375,-4103.15627,-5012.51234,7.02314,1.56065,2.32681,6968.01647,0.00026,0.89826,6.24134,1.98158,3.13512,3.13512,0,225.9,-78.5,-46.1,-122.2,
45260,2453372.50000,77261.00000,2712.32125,-4070.98170,-4964.79896,6.96106,1.65668,2.44434,6968.20302,0.00024,0.89827,6.24131,2.04858,3.08982,3.08984,0,228.5,-78.2,-45.6,-120.7,
45280,2453372.50000,77281.00000,2850.89424,-4036.89420,-4914.74630,6.89570,1.75194,2.56073,6968.39672,0.00021,0.89828,6.24128,2.12576,3.03433,3.03437,0,231.0,-77.8,-45.0,-119.2,
45300,2453372.50000,77301.00000,2988.12754,-4000.90965,-4862.37777,6.82709,1.84638,2.67592,6968.59723,0.00018,0.89829,6.24125,2.21774,2.96405,2.96411,0,233.3,-77.4,-44.4,-117.8,
45320,2453372.50000,77321.00000,3123.95655,-3963.04484,-4807.71791,6.75527,1.93996,2.78985,6968.80420,0.00016,0.89830,6.24122,2.33199,2.87150,2.87158,0,235.5,-77.0,-43.8,-116.4,
45340,2453372.50000,77341.00000,3258.31733,-3923.31742,-4750.79230,6.68028,2.03263,2.90248,6969.01726,0.00013,0.89831,6.24119,2.48088,2.74431,2.74441,0,237.6,-76.6,-43.1,-115.0,
45360,2453372.50000,77361.00000,3391.14662,-3881.74593,-4691.62760,6.60213,2.12436,3.01375,6969.23604,0.00011,0.89832,6.24117,2.68442,2.56246,2.56258,0,239.5,-76.1,-42.5,-113.6,
45380,2453372.50000,77381.00000,3522.38187,-3838.34977,-4630.25155,6.52088,2.21509,3.12361,6969.46014,0.00009,0.89834,6.24114,2.96949,2.29909,2.29923,0,241.4,-75.7,-41.8,-112.3,
45400,2453372.50000,77401.00000,3651.96127,-3793.14921,-4566.69289,6.43655,2.30479,3.23201,6969.68915,0.00008,0.89835,6.24111,3.34715,1.94313,1.94329,0,243.1,-75.2,-41.1,-111.0,
45420,2453372.50000,77421.00000,3779.82377,-3746.16536,-4500.98143,6.34919,2.39341,3.33888,6969.92265,0.00008,0.89836,6.24109,3.76135,1.55063,1.55080,0,244.8,-74.8,-40.4,-109.8,
45440,2453372.50000,77441.00000,3905.90911,-3697.42017,-4433.14798,6.25884,2.48092,3.44420,6970.16021,0.00010,0.89838,6.24106,4.11547,1.21821,1.21839,0,246.3,-74.3,-39.7,-108.5,
45460,2453372.50000,77461.00000,4030.15787,-3646.93641,-4363.22435,6.16554,2.56726,3.54789,6970.40138,0.00012,0.89839,6.24104,4.37533,0.98005,0.98025,0,247.8,-73.8,-38.9,-107.3,
45480,2453372.50000,77481.00000,4152.51148,-3594.73770,-4291.24334,6.06934,2.65241,3.64993,6970.64571,0.00014,0.89840,6.24102,4.56089,0.81619,0.81641,0,249.2,-73.3,-38.2,-106.2,
45500,2453372.50000,77501.00000,4272.91224,-3540.84843,-4217.23873,5.97027,2.73631,3.75025,6970.89276,0.00017,0.89842,6.24100,4.69793,0.70085,0.70108,0,250.6,-72.8,-37.4,-105.0,
45520,2453372.50000,77521.00000,4391.30337,-3485.29381,-4141.24526,5.86838,2.81893,3.84880,6971.14204,0.00020,0.89843,6.24097,4.80416,0.61633,0.61657,0,251.8,-72.3,-36.6,-103.9,
45540,2453372.50000,77541.00000,4507.62902,-3428.09985,-4063.29861,5.76373,2.90024,3.94556,6971.39307,0.00023,0.89845,6.24095,4.89033,0.55186,0.55211,0,253.0,-71.8,-35.8,-102.8,
45560,2453372.50000,77561.00000,4621.83430,-3369.29330,-3983.43538,5.65635,2.98019,4.04045,6971.64539,0.00027,0.89846,6.24093,4.96298,0.50092,0.50117,0,254.2,-71.3,-35.0,-101.7,
45580,2453372.50000,77581.00000,4733.86530,-3308.90171,-3901.69308,5.54631,3.05874,4.13345,6971.89849,0.00030,0.89848,6.24091,5.02616,0.45944,0.45971,0,255.3,-70.8,-34.2,-100.7,
45600,2453372.50000,77601.00000,4843.66915,-3246.95334,-3818.11013,5.43364,3.13586,4.22451,6972.15191,0.00033,0.89849,6.24090,5.08250,0.42481,0.42508,0,256.4,-70.2,-33.4,-99.6,
45620,2453372.50000,77621.00000,4951.19398,-3183.47723,-3732.72581,5.31842,3.21151,4.31358,6972.40517,0.00036,0.89850,6.24088,5.13376,0.39526,0.39554,0,257.4,-69.7,-32.5,-98.6,
45640,2453372.50000,77641.00000,5056.38903,-3118.50311,-3645.58025,5.20067,3.28565,4.40063,6972.65781,0.00039,0.89852,6.24086,5.18114,0.36959,0.36987,0,258.4,-69.2,-31.7,-97.6,
45660,2453372.50000,77661.00000,5159.20460,-3052.06145,-3556.71444,5.08048,3.35826,4.48560,6972.90935,0.00042,0.89853,6.24084,5.22550,0.34693,0.34722,0,259.3,-68.6,-30.8,-96.7,
45680,2453372.50000,77681.00000,5259.59210,-2984.18338,-3466.17018,4.95788,3.42929,4.56847,6973.15929,0.00046,0.89855,6.24083,5.26747,0.32667,0.32696,0,260.2,-68.1,-30.0,-95.7,
45700,2453372.50000,77701.00000,5357.50410,-2914.90075,-3373.99005,4.83294,3.49871,4.64918,6973.40715,0.00049,0.89856,6.24082,5.30751,0.30834,0.30864,0,261.1,-67.5,-29.1,-94.8,
45720,2453372.50000,77721.00000,5452.89430,-2844.24604,-3280.21744,4.70571,3.56649,4.72771,6973.65242,0.00052,0.89858,6.24080,5.34596,0.29160,0.29190,0,261.9,-67.0,-28.2,-93.8,
45740,2453372.50000,77741.00000,5545.71761,-2772.25243,-3184.89650,4.57626,3.63259,4.80401,6973.89461,0.00055,0.89859,6.24079,5.38310,0.27617,0.27647,0,262.7,-66.4,-27.3,-92.9,
45760,2453372.50000,77761.00000,5635.93013,-2698.95368,-3088.07209,4.44464,3.69699,4.87805,6974.13326,0.00058,0.89860,6.24078,5.41913,0.26186,0.26216,0,263.5,-65.9,-26.4,-92.1,
45780,2453372.50000,77781.00000,5723.48919,-2624.38422,-2989.78982,4.31092,3.75966,4.94979,6974.36790,0.00061,0.89862,6.24077,5.45421,0.24848,0.24878,0,264.2,-65.3,-25.5,-91.2,
45800,2453372.50000,77801.00000,5808.35336,-2548.57906,-2890.09597,4.17516,3.82056,5.01920,6974.59811,0.00064,0.89863,6.24075,5.48849,0.23591,0.23621,0,265.0,-64.8,-24.6,-90.3,
45820,2453372.50000,77821.00000,5890.48248,-2471.57380,-2789.03753,4.03743,3.87966,5.08625,6974.82346,0.00066,0.89864,6.24074,5.52208,0.22404,0.22434,0,265.7,-64.2,-23.7,-89.5,
45840,2453372.50000,77841.00000,5969.83769,-2393.40463,-2686.66212,3.89778,3.93695,5.15089,6975.04356,0.00069,0.89865,6.24074,5.55506,0.21278,0.21307,0,266.4,-63.6,-22.8,-88.6,
45860,2453372.50000,77861.00000,6046.38142,-2314.10827,-2583.01799,3.75629,3.99238,5.21311,6975.25800,0.00072,0.89867,6.24073,5.58751,0.20204,0.20233,0,267.0,-63.1,-21.8,-87.8,
45880,2453372.50000,77881.00000,6120.07743,-2233.72199,-2478.15401,3.61302,4.04593,5.27287,6975.46643,0.00074,0.89868,6.24072,5.61950,0.19176,0.19205,0,267.7,-62.5,-20.9,-87.0,
45900,2453372.50000,77901.00000,6190.89083,-2152.28358,-2372.11962,3.46804,4.09759,5.33015,6975.66849,0.00077,0.89869,6.24071,5.65108,0.18190,0.18218,0,268.3,-61.9,-20.0,-86.2,
45920,2453372.50000,77921.00000,6258.78808,-2069.83135,-2264.96484,3.32142,4.14731,5.38491,6975.86384,0.00079,0.89870,6.24071,5.68231,0.17239,0.17266,0,268.9,-61.4,-19.0,-85.4,
45940,2453372.50000,77941.00000,6323.73702,-1986.40406,-2156.74021,3.17322,4.19509,5.43713,6976.05213,0.00082,0.89871,6.24070,5.71321,0.16320,0.16346,0,269.5,-60.8,-18.1,-84.7,
45960,2453372.50000,77961.00000,6385.70688,-1902.04095,-2047.49679,3.02352,4.24089,5.48678,6976.23307,0.00084,0.89872,6.24069,5.74384,0.15429,0.15455,0,270.1,-60.2,-17.2,-83.9,
45980,2453372.50000,77981.00000,6444.66830,-1816.78172,-1937.28613,2.87239,4.28470,5.53385,6976.40634,0.00086,0.89873,6.24069,5.77422,0.14562,0.14587,0,270.7,-59.6,-16.2,-83.1,
46000,2453372.50000,78001.00000,6500.59334,-1730.66649,-1826.16024,2.71989,4.32649,5.57830,6976.57163,0.00088,0.89874,6.24068,5.80439,0.13717,0.13741,0,271.3,-59.1,-15.3,-82.4,
46020,2453372.50000,78021.00000,6553.45549,-1643.73579,-1714.17159,2.56611,4.36624,5.62012,6976.72862,0.00090,0.89875,6.24068,5.83437,0.12891,0.12914,0,271.8,-58.5,-14.3,-81.6,
46040,2453372.50000,78041.00000,6603.22970,-1556.03053,-1601.37304,2.41111,4.40394,5.65929,6976.87703,0.00092,0.89876,6.24068,5.86419,0.12081,0.12103,0,272.4,-57.9,-13.3,-80.9,
46060,2453372.50000,78061.00000,6649.89237,-1467.59200,-1487.81784,2.25497,4.43957,5.69578,6977.01654,0.00093,0.89876,6.24067,5.89387,0.11285,0.11306,0,272.9,-57.3,-12.4,-80.2,
46080,2453372.50000,78081.00000,6693.42137,-1378.46184,-1373.55963,2.09776,4.47310,5.72959,6977.14684,0.00095,0.89877,6.24067,5.92344,0.10501,0.10521,0,273.4,-56.7,-11.4,-79.4,
46100,2453372.50000,78101.00000,6733.79607,-1288.68204,-1258.65236,1.93955,4.50453,5.76069,6977.26750,0.00096,0.89878,6.24067,5.95291,0.09726,0.09744,0,273.9,-56.1,-10.4,-78.7,
46120,2453372.50000,78121.00000,6770.99731,-1198.29486,-1143.15031,1.78043,4.53383,5.78906,6977.37805,0.00098,0.89878,6.24067,5.98230,0.08958,0.08976,0,274.4,-55.5,-9.5,-78.0,
46140,2453372.50000,78141.00000,6805.00745,-1107.34291,-1027.10805,1.62045,4.56100,5.81471,6977.47804,0.00099,0.89879,6.24067,6.01161,0.08199,0.08216,0,274.9,-55.0,-8.5,-77.3,
46160,2453372.50000,78161.00000,6835.81035,-1015.86902,-910.58041,1.45971,4.58603,5.83760,6977.56720,0.00100,0.89879,6.24067,6.04084,0.07449,0.07463,0,275.4,-54.4,-7.5,-76.6,
46180,2453372.50000,78181.00000,6863.39141,-923.91631,-793.62243,1.29828,4.60888,5.85774,6977.64545,0.00101,0.89880,6.24067,6.06999,0.06706,0.06719,0,275.9,-53.8,-6.6,-75.9,
46200,2453372.50000,78201.00000,6887.73755,-831.52810,-676.28940,1.13624,4.62957,5.87510,6977.71275,0.00102,0.89880,6.24066,6.09907,0.05970,0.05982,0,276.4,-53.2,-5.6,-75.2,
46220,2453372.50000,78221.00000,6908.83724,-738.74796,-558.63676,0.97365,4.64808,5.88970,6977.76901,0.00102,0.89880,6.24066,6.12810,0.05240,0.05250,0,276.8,-52.6,-4.6,-74.5,
46240,2453372.50000,78241.00000,6926.68046,-645.61959,-440.72011,0.81060,4.66439,5.90150,6977.81406,0.00103,0.89881,6.24066,6.15709,0.04513,0.04522,0,277.3,-52.0,-3.6,-73.8,
46260,2453372.50000,78261.00000,6941.25877,-552.18691,-322.59518,0.64717,4.67851,5.91052,6977.84769,0.00103,0.89881,6.24066,6.18605,0.03788,0.03796,0,277.7,-51.4,-2.6,-73.1,
46280,2453372.50000,78281.00000,6952.56525,-458.49396,-204.31780,0.48343,4.69042,5.91675,6977.86971,0.00103,0.89881,6.24066,6.21500,0.03066,0.03072,0,278.2,-50.8,-1.7,-72.4,
46300,2453372.50000,78301.00000,6960.59456,-364.58491,-85.94388,0.31947,4.70012,5.92018,6977.88001,0.00103,0.89881,6.24066,6.24392,0.02346,0.02351,0,278.6,-50.2,-0.7,-71.7,
46320,2453372.50000,78321.00000,6965.34290,-270.50402,32.47063,0.15535,4.70760,5.92081,6977.87856,0.00103,0.89881,6.24066,6.27282,0.01628,0.01631,0,279.1,-49.6,0.3,-71.0,
46340,2453372.50000,78341.00000,6966.80804,-176.29566,150.86976,-0.00884,4.71286,5.91864,6977.86539,0.00103,0.89881,6.24066,0.01852,0.00912,0.00914,0,279.5,-49.0,1.3,-70.3,
46360,2453372.50000,78361.00000,6964.98932,-82.00423,269.19754,-0.17302,4.71591,5.91367,6977.84064,0.00103,0.89881,6.24066,0.04738,0.00199,0.00199,0,279.9,-48.4,2.3,-69.7,
46380,2453372.50000,78381.00000,6959.88762,12.32581,387.39804,-0.33713,4.71673,5.90591,6977.80447,0.00102,0.89881,6.24066,0.07622,6.27805,6.27804,0,280.4,-47.8,3.2,-69.0,
46400,2453372.50000,78401.00000,6951.50539,106.65000,505.41539,-0.50106,4.71532,5.89536,6977.75709,0.00102,0.89881,6.24066,0.10505,6.27095,6.27092,0,280.8,-47.2,4.2,-68.3,
46420,2453372.50000,78421.00000,6939.84665,200.92388,623.19382,-0.66476,4.71170,5.88202,6977.69871,0.00101,0.89880,6.24066,0.13387,6.26384,6.26380,0,281.2,-46.6,5.2,-67.6,
46440,2453372.50000,78441.00000,6924.91695,295.10302,740.67767,-0.82815,4.70585,5.86590,6977.62946,0.00100,0.89880,6.24066,0.16271,6.25672,6.25667,0,281.6,-46.0,6.2,-66.9,
46460,2453372.50000,78461.00000,6906.72341,389.14304,857.81141,-0.99113,4.69778,5.84701,6977.54949,0.00099,0.89879,6.24066,0.19157,6.24959,6.24952,0,282.1,-45.4,7.1,-66.2,
46480,2453372.50000,78481.00000,6885.27470,482.99960,974.53969,-1.15365,4.68750,5.82536,6977.45895,0.00098,0.89879,6.24066,0.22045,6.24243,6.24235,0,282.5,-44.8,8.1,-65.5,
46500,2453372.50000,78501.00000,6860.58102,576.62850,1090.80738,-1.31562,4.67502,5.80095,6977.35814,0.00096,0.89878,6.24066,0.24935,6.23525,6.23516,0,282.9,-44.2,9.1,-64.8,
46520,2453372.50000,78521.00000,6832.65414,669.98560,1206.55953,-1.47696,4.66033,5.77381,6977.24741,0.00095,0.89878,6.24066,0.27827,6.22805,6.22794,0,283.3,-43.6,10.1,-64.0,
46540,2453372.50000,78541.00000,6801.50733,763.02694,1321.74148,-1.63760,4.64344,5.74393,6977.12717,0.00093,0.89877,6.24066,0.30723,6.22081,6.22069,0,283.7,-43.0,11.0,-63.3,
46560,2453372.50000,78561.00000,6767.15540,855.70867,1436.29882,-1.79746,4.62437,5.71135,6976.99781,0.00092,0.89876,6.24065,0.33624,6.21351,6.21339,0,284.1,-42.4,12.0,-62.6,
46580,2453372.50000,78581.00000,6729.61468,947.98716,1550.17747,-1.95646,4.60312,5.67607,6976.85963,0.00090,0.89876,6.24065,0.36532,6.20616,6.20602,0,284.5,-41.8,13.0,-61.9,
46600,2453372.50000,78601.00000,6688.90300,1039.81893,1663.32363,-2.11454,4.57970,5.63810,6976.71294,0.00088,0.89875,6.24065,0.39448,6.19872,6.19857,0,284.9,-41.2,13.9,-61.1,
46620,2453372.50000,78621.00000,6645.03970,1131.16075,1775.68392,-2.27161,4.55412,5.59748,6976.55811,0.00086,0.89874,6.24064,0.42373,6.19118,6.19102,0,285.4,-40.5,14.9,-60.4,
46640,2453372.50000,78641.00000,6598.04560,1221.96962,1887.20528,-2.42761,4.52641,5.55422,6976.39556,0.00084,0.89873,6.24064,0.45309,6.18354,6.18337,0,285.8,-39.9,15.8,-59.7,
46660,2453372.50000,78661.00000,6547.94301,1312.20279,1997.83508,-2.58245,4.49656,5.50833,6976.22570,0.00082,0.89872,6.24063,0.48259,6.17575,6.17558,0,286.2,-39.3,16.8,-58.9,
46680,2453372.50000,78681.00000,6494.75570,1401.81778,2107.52113,-2.73607,4.46459,5.45984,6976.04887,0.00079,0.89871,6.24063,0.51226,6.16780,6.16762,0,286.6,-38.7,17.7,-58.1,
46700,2453372.50000,78701.00000,6438.50890,1490.77244,2216.21167,-2.88839,4.43053,5.40878,6975.86531,0.00077,0.89870,6.24062,0.54214,6.15964,6.15945,0,287.0,-38.1,18.7,-57.4,
46720,2453372.50000,78721.00000,6379.22928,1579.02490,2323.85543,-3.03934,4.39437,5.35517,6975.67524,0.00075,0.89869,6.24062,0.57226,6.15123,6.15104,0,287.4,-37.5,19.6,-56.6,
46740,2453372.50000,78741.00000,6316.94494,1666.53364,2430.40164,-3.18885,4.35616,5.29903,6975.47891,0.00072,0.89868,6.24061,0.60266,6.14255,6.14235,0,287.8,-36.8,20.5,-55.8,
46760,2453372.50000,78761.00000,6251.68541,1753.25750,2535.80005,-3.33685,4.31589,5.24040,6975.27663,0.00069,0.89867,6.24060,0.63336,6.13356,6.13335,0,288.2,-36.2,21.5,-55.0,
46780,2453372.50000,78781.00000,6183.48161,1839.15570,2640.00098,-3.48326,4.27359,5.17929,6975.06880,0.00067,0.89865,6.24059,0.66442,6.12422,6.12401,0,288.7,-35.6,22.4,-54.2,
46800,2453372.50000,78801.00000,6112.36585,1924.18784,2742.95529,-3.62803,4.22929,5.11574,6974.85579,0.00064,0.89864,6.24058,0.69589,6.11447,6.11425,0,289.1,-35.0,23.3,-53.3,
46820,2453372.50000,78821.00000,6038.37183,2008.31395,2844.61448,-3.77108,4.18299,5.04978,6974.63800,0.00061,0.89863,6.24057,0.72782,6.10425,6.10403,0,289.5,-34.3,24.2,-52.5,
46840,2453372.50000,78841.00000,5961.53458,2091.49448,2944.93063,-3.91234,4.13473,4.98144,6974.41582,0.00058,0.89862,6.24056,0.76030,6.09348,6.09326,0,289.9,-33.7,25.2,-51.6,
46860,2453372.50000,78861.00000,5881.89048,2173.69034,3043.85649,-4.05175,4.08453,4.91076,6974.18961,0.00055,0.89860,6.24055,0.79343,6.08206,6.08184,0,290.4,-33.1,26.1,-50.8,
46880,2453372.50000,78881.00000,5799.47723,2254.86291,3141.34547,-4.18925,4.03241,4.83776,6973.95978,0.00052,0.89859,6.24054,0.82733,6.06987,6.06965,0,290.8,-32.4,27.0,-49.9,
46900,2453372.50000,78901.00000,5714.33382,2334.97406,3237.35165,-4.32476,3.97839,4.76248,6973.72670,0.00049,0.89857,6.24053,0.86215,6.05677,6.05654,0,291.2,-31.8,27.8,-49.0,
46920,2453372.50000,78921.00000,5626.50054,2413.98616,3331.82983,-4.45822,3.92251,4.68496,6973.49076,0.00046,0.89856,6.24051,0.89807,6.04255,6.04233,0,291.7,-31.2,28.7,-48.1,
46940,2453372.50000,78941.00000,5536.01894,2491.86210,3424.73554,-4.58958,3.86478,4.60524,6973.25235,0.00043,0.89855,6.24050,0.93535,6.02698,6.02676,0,292.1,-30.5,29.6,-47.2,
46960,2453372.50000,78961.00000,5442.93181,2568.56533,3516.02507,-4.71877,3.80524,4.52335,6973.01187,0.00040,0.89853,6.24049,0.97430,6.00974,6.00952,0,292.6,-29.9,30.5,-46.2,
46980,2453372.50000,78981.00000,5347.28314,2644.05984,3605.65546,-4.84572,3.74391,4.43933,6972.76974,0.00037,0.89852,6.24047,1.01536,5.99039,5.99018,0,293.0,-29.3,31.3,-45.3,
47000,2453372.50000,79001.00000,5249.11817,2718.31019,3693.58455,-4.97039,3.68083,4.35323,6972.52635,0.00034,0.89850,6.24045,1.05910,5.96836,5.96815,0,293.5,-28.6,32.2,-44.3,
47020,2453372.50000,79021.00000,5148.48326,2791.28156,3779.77099,-5.09271,3.61602,4.26508,6972.28212,0.00030,0.89849,6.24044,1.10635,5.94282,5.94261,0,293.9,-28.0,33.0,-43.3,
47040,2453372.50000,79041.00000,5045.42598,2862.93971,3864.17427,-5.21262,3.54951,4.17492,6972.03750,0.00027,0.89847,6.24042,1.15831,5.91256,5.91236,0,294.4,-27.3,33.9,-42.2,
47060,2453372.50000,79061.00000,4939.99500,2933.25103,3946.75470,-5.33007,3.48134,4.08280,6971.79289,0.00024,0.89846,6.24040,1.21680,5.87578,5.87559,0,294.9,-26.7,34.7,-41.2,
47080,2453372.50000,79081.00000,4832.24011,3002.18255,4027.47350,-5.44500,3.41154,3.98876,6971.54873,0.00021,0.89845,6.24038,1.28465,5.82963,5.82945,0,295.4,-26.0,35.5,-40.1,
47100,2453372.50000,79101.00000,4722.21218,3069.70197,4106.29272,-5.55736,3.34014,3.89285,6971.30545,0.00018,0.89843,6.24036,1.36659,5.76940,5.76922,0,295.9,-25.4,36.3,-39.0,
47120,2453372.50000,79121.00000,4609.96315,3135.77763,4183.17536,-5.66710,3.26717,3.79511,6971.06348,0.00015,0.89842,6.24034,1.47088,5.68681,5.68664,0,296.4,-24.7,37.1,-37.9,
47140,2453372.50000,79141.00000,4495.54600,3200.37857,4258.08532,-5.77417,3.19267,3.69559,6970.82325,0.00012,0.89840,6.24031,1.61297,5.56642,5.56627,0,296.9,-24.1,37.8,-36.8,
47160,2453372.50000,79161.00000,4379.01470,3263.47454,4330.98742,-5.87851,3.11668,3.59433,6970.58517,0.00009,0.89839,6.24029,1.82288,5.37822,5.37807,0,297.4,-23.4,38.6,-35.6,
47180,2453372.50000,79181.00000,4260.42422,3325.03598,4401.84747,-5.98008,3.03923,3.49139,6970.34966,0.00007,0.89837,6.24027,2.15392,5.06888,5.06875,0,298.0,-22.7,39.4,-34.4,
47200,2453372.50000,79201.00000,4139.83049,3385.03406,4470.63220,-6.07882,2.96035,3.38681,6970.11713,0.00006,0.89836,6.24024,2.64449,4.60002,4.59989,0,298.5,-22.1,40.1,-33.2,
47220,2453372.50000,79221.00000,4017.29037,3443.44069,4537.30937,-6.17471,2.88009,3.28064,6969.88795,0.00007,0.89835,6.24022,3.16685,4.09935,4.09924,0,299.1,-21.4,40.8,-32.0,
47240,2453372.50000,79241.00000,3892.86163,3500.22854,4601.84769,-6.26768,2.79848,3.17294,6969.66251,0.00008,0.89833,6.24019,3.54405,3.74386,3.74376,0,299.7,-20.7,41.5,-30.7,
47260,2453372.50000,79261.00000,3766.60290,3555.37104,4664.21692,-6.35770,2.71556,3.06374,6969.44121,0.00011,0.89832,6.24017,3.78274,3.52686,3.52678,0,300.3,-20.0,42.2,-29.4,
47280,2453372.50000,79281.00000,3638.57368,3608.84238,4724.38782,-6.44472,2.63137,2.95311,6969.22443,0.00014,0.89831,6.24014,3.94098,3.39032,3.39026,0,300.9,-19.4,42.9,-28.0,
47300,2453372.50000,79301.00000,3508.83428,3660.61755,4782.33221,-6.52871,2.54595,2.84110,6969.01260,0.00016,0.89830,6.24011,4.05494,3.29807,3.29802,0,301.5,-18.7,43.5,-26.7,
